Seizure DateTime,CallTypeId,ALI Latitude,ALI Longitude,Cell Tower Address
5/3/2020 17:26,911 Calls,36.134098,-86.776886,508 INTERSTATE BLVD S - SW
5/3/2020 17:26,911 Calls,36.124645,-86.777916,2916 B BERRYHILL DR - N SECTOR
5/3/2020 17:26,911 Calls,,,4341 CHICKERING LN
5/3/2020 17:27,911 Calls,36.07159,-86.684425,5341 D CANE RIDGE RD - SECTOR NW
5/3/2020 17:27,911 Calls,36.130535,-86.826218,4400 HARDING PIKE - E
5/3/2020 17:27,911 Calls,36.125793,-86.847568,4400 HARDING PIKE - NW
5/3/2020 17:28,911 Calls,36.238661,-86.747231,3526D SLATE DR - SE
5/3/2020 17:28,911 Calls,36.188995,-86.585808,4310 CENTRAL PIKE / LOC B - NW SECTOR
5/3/2020 17:28,911 Calls,36.068748,-86.692024,3930 APACHE TRL - NW
5/3/2020 17:29,911 Calls,36.023022,-86.627176,12950D OLD HICKORY BLVD - SW
5/3/2020 17:29,911 Calls,36.101814,-86.58754,2802-B SMITH SPRINGS RD - SECTOR NE
5/3/2020 17:30,911 Calls,36.217954,-86.778002,2705 BRICK CHURCH PIKE - E
5/3/2020 17:30,911 Calls,36.015737,-86.700711,WIRELESS CALLER
5/3/2020 17:30,911 Calls,36.136576,-86.858897,102 WOODMONT BOULEVARD - SW SECTOR
5/3/2020 17:31,911 Calls,36.055959,-86.760149,5321 TROUSDALE DR
5/3/2020 17:31,911 Calls,36.186989,-86.628052,3333 LEBANON PIKE - N
5/3/2020 17:31,911 Calls,36.146146,-86.692965,600 MARRIOTT DR - N
5/3/2020 17:32,911 Calls,36.071022,-86.733414,410 WELSHWOOD DR. - SW SECTOR
5/3/2020 17:33,911 Calls,36.080786,-86.644192,324 RURAL HILL RD. - N SECTOR
5/3/2020 17:33,911 Calls,36.067901,-86.759591,753 HARDING PL - SECTOR SE
5/3/2020 17:33,911 Calls,,,
5/3/2020 17:33,911 Calls,36.130203,-86.858189,3201C ELKINS AVE - SW
5/3/2020 17:33,911 Calls,,,450 ANNEX AV
5/3/2020 17:33,911 Calls,36.048943,-86.722791,5646 AMALIE DR - N
5/3/2020 17:34,911 Calls,36.249348,-86.741051,651B DUE WEST AV - E
5/3/2020 17:35,911 Calls,36.119419,-86.793884,1516 FERGUSON AVE
5/3/2020 17:35,911 Calls,,,
5/3/2020 17:35,911 Calls,36.194866,-86.729035,2002 CAHAL AVE - N
5/3/2020 17:35,911 Calls,36.217546,-86.804588,629 MOORMANS ARM RD - SW
5/3/2020 17:35,911 Calls,36.125793,-86.847565,4400 HARDING PIKE - NW
5/3/2020 17:36,911 Calls,36.13001,-86.860485,5706-B KNOB RD - SECTOR SE
5/3/2020 17:37,911 Calls,36.102362,-86.736867,WIRELESS CALLER
5/3/2020 17:37,911 Calls,36.125708,-86.847374,4400 HARDING PIKE - E
5/3/2020 17:37,911 Calls,36.023022,-86.627174,12950D OLD HICKORY BLVD - N
5/3/2020 17:37,911 Calls,36.19611,-86.6175,4940 OLD HICKORY BLVD. - SW SECTOR
5/3/2020 17:37,911 Calls,36.142433,-86.881897,3744B ANNEX AVE - N
5/3/2020 17:37,911 Calls,36.048793,-86.691356,263 A BENZING RD - W SECTOR
5/3/2020 17:38,911 Calls,36.118317,-86.893295,796 DAVIDSON DR - N
5/3/2020 17:38,911 Calls,36.051861,-86.687729,263 A BENZING RD - NE SECTOR
5/3/2020 17:38,911 Calls,36.186989,-86.628052,3333 LEBANON PIKE - N
5/3/2020 17:38,911 Calls,36.174513,-86.650264,3020 BRANDAU RD - SECTOR W
5/3/2020 17:38,911 Calls,36.12368,-86.877179,796 DAVIDSON DR - N
5/3/2020 17:39,911 Calls,36.076271,-86.75972,4813 TROUSDALE DR - SE
5/3/2020 17:39,911 Calls,36.146145,-86.692963,600 MARRIOTT DR - N
5/3/2020 17:39,911 Calls,36.153946,-86.829735,410 38TH AVE N - S
5/3/2020 17:40,911 Calls,36.142745,-86.703608,WIRELESS CALLER
5/3/2020 17:40,911 Calls,36.09777,-86.785061,1478 GEORGETOWN CT - E
5/3/2020 17:40,911 Calls,36.159634,-86.841881,4507 D KENTUCKY AVE - SE Sector
5/3/2020 17:40,911 Calls,36.129946,-86.858618,4400 HARDING PIKE - NW
5/3/2020 17:40,911 Calls,36.135212,-86.789459,1823D 12TH AVE S - SW
5/3/2020 17:40,911 Calls,36.104861,-86.725044,1046 DRUMMOND DR - SW
5/3/2020 17:41,911 Calls,36.083714,-86.792038,1480 GEORGETOWN CT - SECTOR NE
5/3/2020 17:41,911 Calls,36.177388,-86.812377,2101-D HEIMAN ST - SECTOR N
5/3/2020 17:41,911 Calls,36.168119,-86.557524,WIRELESS CALLER
5/3/2020 17:41,911 Calls,36.125793,-86.847565,4400 HARDING PIKE - NW
5/3/2020 17:41,911 Calls,36.104862,-86.725044,1046 DRUMMOND DR - SW
5/3/2020 17:41,911 Calls,36.172497,-86.576126,4310 E CENTRAL PIKE - SE
5/3/2020 17:42,911 Calls,36.174138,-86.604624,4037 MILLS RD - N
5/3/2020 17:42,911 Calls,36.078651,-86.617561,3116 Bluewater way - S Sector
5/3/2020 17:42,911 Calls,36.138153,-86.705689,1825 LEBANON PKE - SECTOR SE
5/3/2020 17:42,911 Calls,36.125793,-86.847568,4400 HARDING PIKE - NW
